time,AF7,AF8,ECG,PPG_Muse,participant_id,Condition
0.524,0.299581465933805,0.5601812926808223,0.002569853008487432,107696.9768736617,sub-25,RestingState
0.526,0.2873178530252366,0.6974599503579131,0.0019164296465864065,107697.07154710915,sub-25,RestingState
0.528,0.3275748655770457,0.8541531822881044,0.0012662470064585144,107697.08423447543,sub-25,RestingState
0.53,0.36081565047036124,0.9450962149544178,0.0007064491245403043,107697.12872055676,sub-25,RestingState
0.532,0.32419643834235234,0.9147200741447434,7.76266972698898e-05,107697.09539614561,sub-25,RestingState
0.534,0.20411940408303697,0.7725459158436159,-0.0006545957039525175,107697.04764453966,sub-25,RestingState
0.536,0.056731282946257205,0.5916623341711655,-0.0013524304770782768,107697.14569057812,sub-25,RestingState
0.538,-0.015786679721876626,0.4721258235922183,-0.0021443575511215862,107697.34239828691,sub-25,RestingState
0.54,0.07354705604087566,0.48675019072741693,-0.002979526954665145,107697.58011241967,sub-25,RestingState
0.542,0.3389182366778282,0.641557946582365,-0.003934294947999389,107697.93206638125,sub-25,RestingState
0.544,0.7054382000112795,0.874757622550724,-0.004673045813203219,107698.3886509636,sub-25,RestingState
0.546,1.0434221923485676,1.0917016092857292,-0.0055406755107660355,107698.90918094212,sub-25,RestingState
0.548,1.2401573980007927,1.2181610155938365,-0.006264062175463398,107699.48129014982,sub-25,RestingState
0.55,1.2594905583456681,1.2374354215796053,-0.006874359109774491,107700.15465738755,sub-25,RestingState
0.552,1.1594442833026215,1.1934552622171228,-0.007642548444144419,107700.70372055683,sub-25,RestingState
0.554,1.054445659488736,1.1592344850598784,-0.008196247342327807,107701.15184689508,sub-25,RestingState
0.556,1.0447182766160732,1.190115538910838,-0.00877535662903477,107701.54202355465,sub-25,RestingState
0.558,1.1595340965761523,1.2922646732296408,-0.00928405519782783,107701.98774089947,sub-25,RestingState
0.56,1.3392181563613819,1.419091702798311,-0.009709775160097685,107702.30738758025,sub-25,RestingState
0.562,1.4740614989955987,1.5003423743494626,-0.010181922292859318,107702.50005353318,sub-25,RestingState
0.564,1.470422795905649,1.4832048506854079,-0.010749166780308466,107702.59494111354,sub-25,RestingState
0.566,1.3067384373392277,1.3621235689112114,-0.011080720572013456,107702.62363490374,sub-25,RestingState
0.568,1.052244535898898,1.1847886636594536,-0.01112720759180913,107702.65744111362,sub-25,RestingState
0.57,0.8312474082477403,1.028227656617294,-0.011151466125121832,107702.74012312625,sub-25,RestingState
0.572,0.7642958684709266,0.9645049015472982,-0.011046868267378614,107702.86108137047,sub-25,RestingState
0.574,0.9087786345460425,1.0284702240989723,-0.010850483475686606,107702.94941113489,sub-25,RestingState
0.576,1.2312900328922076,1.2026997105492723,-0.010479547074303926,107703.09627944321,sub-25,RestingState
0.578,1.625215183616718,1.4261687583034866,-0.010002448206527013,107703.36745182009,sub-25,RestingState
0.58,1.9535945400305312,1.6159156031102189,-0.009150915270585498,107703.74783190581,sub-25,RestingState
0.582,2.106527814427394,1.69899581197984,-0.007851540554031663,107704.09304068529,sub-25,RestingState
0.584,2.039958354199671,1.6386196404121538,-0.006066640012855677,107704.44702890808,sub-25,RestingState
0.586,1.7873674844900767,1.4480621517497967,-0.0036449555297655405,107704.90112419688,sub-25,RestingState
0.588,1.4451593680010255,1.189328624101477,-0.00048056916237511734,107705.43158458237,sub-25,RestingState
0.59,1.1342447725814804,0.9514359681666963,0.0033477138192442787,107706.04223768735,sub-25,RestingState
0.592,0.9605177658195877,0.8190060620480512,0.00800215454415142,107706.6846895076,sub-25,RestingState
0.594,0.9779052835960151,0.8369300718332909,0.013575863962588173,107707.23763383296,sub-25,RestingState
0.596,1.1698585613348476,0.9879271608287632,0.02016902910294941,107707.73040685226,sub-25,RestingState
0.598,1.4544484425637696,1.1949713981700687,0.027514742520125295,107708.1438169165,sub-25,RestingState
0.6,1.7095670670744452,1.3488001813007109,0.03580186844330254,107708.58187901505,sub-25,RestingState
0.602,1.8176481188373208,1.354931094701055,0.04499612658583622,107708.8824411135,sub-25,RestingState
0.604,1.7087998305687786,1.1760919552916191,0.05523096740931845,107709.14178265516,sub-25,RestingState
0.606,1.3910834633408062,0.8523101086749794,0.06628984176734266,107709.20532655242,sub-25,RestingState
0.608,0.9505967731492968,0.4854023514082079,0.07821359429345172,107709.32494646678,sub-25,RestingState
0.61,0.5194031187065205,0.1933045116127535,0.09058098495724488,107709.70353319061,sub-25,RestingState
0.612,0.2249616610731474,0.05745106119987789,0.10265117736814469,107710.11605995719,sub-25,RestingState
0.614,0.13812290708836786,0.08609672434845723,0.1143618010635622,107710.85749464665,sub-25,RestingState
0.616,0.24665521442371924,0.21434278824919878,0.1255871638091285,107711.57663276236,sub-25,RestingState
0.618,0.4614060713345924,0.3377378814992509,0.13582006157749807,107712.42671306223,sub-25,RestingState
0.62,0.6541776391846996,0.3621392806965866,0.14433888737777875,107713.21033190578,sub-25,RestingState
0.622,0.7090520766866995,0.24463287563100772,0.15076311995749947,107713.97061027832,sub-25,RestingState
0.624,0.5652421155473519,0.0057261786702696715,0.1548410803634011,107714.60960920774,sub-25,RestingState
0.626,0.23687501117737816,-0.2883640319679815,0.1563014968736616,107714.99365631693,sub-25,RestingState
0.628,-0.2000551063801224,-0.5629064319736072,0.15539743802891626,107715.34395074953,sub-25,RestingState
0.63,-0.6384726071737359,-0.7669921284426194,0.1514598087601592,107715.47861349036,sub-25,RestingState
0.632,-0.9795146218918458,-0.8876926392303026,0.14438544309237386,107715.63225374735,sub-25,RestingState
0.634,-1.1621581430968815,-0.9422964599844419,0.1339029476210092,107715.60192719477,sub-25,RestingState
0.636,-1.1750506266264478,-0.9578798898069253,0.12042870490920957,107715.75682548167,sub-25,RestingState
0.638,-1.0555172387163407,-0.9560982739286628,0.10446229756189547,107716.05222162737,sub-25,RestingState
0.64,-0.8721265105019237,-0.9478027041319522,0.08595695742974321,107716.3522216274,sub-25,RestingState
0.642,-0.7070623462173082,-0.9416276578819212,0.06585895837278642,107716.81531049263,sub-25,RestingState
0.644,-0.6361144680598548,-0.9541087254489243,0.04465165661136386,107717.21814775163,sub-25,RestingState
0.646,-0.7094718126611401,-1.0102349832529374,0.024315905271744143,107717.60762847973,sub-25,RestingState
0.648,-0.9411246101527557,-1.1345828034805299,0.005095550049583954,107718.11038543897,sub-25,RestingState
0.65,-1.2995160732575415,-1.3327395096583452,-0.012300799655422922,107718.74745717348,sub-25,RestingState
0.652,-1.714363751831814,-1.5810307182473067,-0.027865036965070582,107719.28731263378,sub-25,RestingState
0.654,-2.0940741525179094,-1.8305226007735889,-0.04087609788552487,107719.7929603855,sub-25,RestingState
0.656,-2.353828069171143,-2.0265717094042963,-0.05121417768235761,107720.3281852249,sub-25,RestingState
0.658,-2.448845154552169,-2.136637544724093,-0.0595828644779752,107720.65824411127,sub-25,RestingState
0.66,-2.3914134621530723,-2.1661785966865246,-0.06593066080646867,107721.15125802999,sub-25,RestingState
0.662,-2.252566285622868,-2.158458954928752,-0.07061162339224292,107721.63907922908,sub-25,RestingState
0.664,-2.1355766592823118,-2.172847555635572,-0.07390459798579552,107721.92770342622,sub-25,RestingState
0.666,-2.135159163358761,-2.255260157617642,-0.0758154068525075,107722.1704229122,sub-25,RestingState
0.668,-2.2997916832438983,-2.41756322390113,-0.07674745568542939,107722.44983940043,sub-25,RestingState
0.67,-2.6074738452346184,-2.6323812131981907,-0.07715865198634488,107722.82285867244,sub-25,RestingState
0.672,-2.9758838585693934,-2.850451213194678,-0.07706670546924145,107723.25671841553,sub-25,RestingState
0.674,-3.2946781230248567,-3.0253726693133043,-0.0768572949064493,107723.90227516052,sub-25,RestingState
0.676,-3.4730245541303484,-3.135728259487758,-0.07614987359693326,107724.4860546039,sub-25,RestingState
0.678,-3.480465962219336,-3.193415544475043,-0.07516650046108234,107725.20859207693,sub-25,RestingState
0.68,-3.3567386220193276,-3.231330507978007,-0.07412995979263662,107726.04799250519,sub-25,RestingState
0.682,-3.193204013119062,-3.2828662279948726,-0.07277320853536212,107726.94143468962,sub-25,RestingState
0.684,-3.0854430317853603,-3.3591490322678905,-0.07122041367401209,107727.76504282659,sub-25,RestingState
0.686,-3.084134068435726,-3.438584101819541,-0.06945205798783453,107728.49456638115,sub-25,RestingState
0.688,-3.1673331603227557,-3.4739228690910022,-0.06737176474040217,107729.26688972162,sub-25,RestingState
0.69,-3.2484572619300267,-3.4132001870889908,-0.06512744826298587,107729.96830835126,sub-25,RestingState
0.692,-3.2214208041850787,-3.2280846824673346,-0.06267628729337432,107730.56295503207,sub-25,RestingState
0.694,-3.0171205692475946,-2.933355058161388,-0.060400995705077315,107731.1042023554,sub-25,RestingState
0.696,-2.6470994520857354,-2.5903626138849476,-0.05818237505246922,107731.67979122067,sub-25,RestingState
0.698,-2.2060646868874896,-2.2881358715256424,-0.05604706661530412,107732.23557280518,sub-25,RestingState
0.7,-1.8319414872360074,-2.1091341323986192,-0.05408885758959716,107732.93541220565,sub-25,RestingState
-0.3,0.2091443858632824,0.3148323209165995,-0.004854979410670036,108902.41553171641,sub-26,RestingState
-0.298,0.23850382916932072,0.3228218804453774,-0.004672240737280804,108902.92150186565,sub-26,RestingState
-0.296,0.31247226659716526,0.41273105207293687,-0.004526927832964939,108903.52432369413,sub-26,RestingState
-0.294,0.4119913439890042,0.5474561002910222,-0.004203224190621143,108904.04883395524,sub-26,RestingState
-0.292,0.5114840417537969,0.6719023693049608,-0.004074611421506165,108904.62210820898,sub-26,RestingState
-0.29,0.5835089547109149,0.7400981699491036,-0.003984928403463243,108905.28575093272,sub-26,RestingState
-0.288,0.6035861305904118,0.7346890390013345,-0.004071888220088151,108905.97038246269,sub-26,RestingState
-0.286,0.5563801437847223,0.66982156896277,-0.004078351279591209,108906.61233675368,sub-26,RestingState
-0.284,0.443166991196259,0.5786289486136496,-0.0039482494977775475,108907.16923973884,sub-26,RestingState
-0.282,0.286803274161727,0.49396118899403446,-0.0039100338909371065,108907.69888059705,sub-26,RestingState
-0.28,0.12908552250994837,0.4328798800512486,-0.003754377585693277,108908.17318097012,sub-26,RestingState
-0.278,0.01805019681213598,0.3921688466071747,-0.003597282537379921,108908.54470615675,sub-26,RestingState
-0.276,-0.012087341092858285,0.3548440754655685,-0.0033778062582870863,108908.82924440288,sub-26,RestingState
-0.274,0.04111811565649704,0.3025413178136065,-0.0030005171807281346,108909.06812033583,sub-26,RestingState
-0.272,0.14333154722164657,0.22699724287027442,-0.0028496581916836366,108909.52835820905,sub-26,RestingState
